sample_id,dataset,method,label,answer,num_nodes,num_edges,num_induced_nodes,num_induced_edges,num_candidates,num_selected,objective,mean_pairwise_similarity,latency_sec,selected_node_count,selected_edge_count,llm_eval_ready
1309,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.94187733190178,0.0,0.03363490104675293,6.0,5.0,1.0
1310,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9443812150348011,0.0,0.024910688400268555,5.0,4.0,1.0
1311,explaGraphs,osrcd,counter,counter,7,6,7,6,16,1,0.9471494633396907,0.0,0.05216026306152344,7.0,6.0,1.0
1312,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9683566786252383,0.0,0.02701854705810547,5.0,4.0,1.0
1313,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9676039852774315,0.0,0.023668766021728516,5.0,4.0,1.0
1314,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.970293309230117,0.0,0.0219419002532959,4.0,3.0,1.0
1315,explaGraphs,osrcd,support,support,4,4,4,4,5,1,0.9811362170292398,0.0,0.02227044105529785,4.0,4.0,1.0
1316,explaGraphs,osrcd,counter,counter,9,8,9,8,24,1,0.9432038387749185,0.0,0.09672355651855469,9.0,8.0,1.0
1317,explaGraphs,osrcd,counter,counter,7,6,7,6,14,1,0.9635720651496237,0.0,0.04692339897155762,7.0,6.0,1.0
1318,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9552947345956787,0.0,0.03257489204406738,6.0,5.0,1.0
1319,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9482918950254801,0.0,0.04643702507019043,7.0,6.0,1.0
1320,explaGraphs,osrcd,support,support,4,4,4,4,4,1,0.9558405267601655,0.0,0.022192716598510742,4.0,4.0,1.0
1321,explaGraphs,osrcd,counter,counter,9,8,9,8,22,1,0.8957087280748786,0.0,0.09674310684204102,9.0,8.0,1.0
1322,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9462654856151914,0.0,0.038017988204956055,6.0,5.0,1.0
1323,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9492395163322013,0.0,0.03305172920227051,6.0,5.0,1.0
1324,explaGraphs,osrcd,support,support,8,7,8,7,18,1,0.9643205146388366,0.0,0.06512308120727539,8.0,7.0,1.0
1325,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9474666656615782,0.0,0.025198698043823242,5.0,4.0,1.0
1326,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9394123329372359,0.0,0.024668216705322266,5.0,4.0,1.0
1327,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9402229480616745,0.0,0.04743504524230957,7.0,6.0,1.0
1328,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9617802536828969,0.0,0.025257587432861328,5.0,4.0,1.0
1329,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.961491931572247,0.0,0.02068352699279785,4.0,3.0,1.0
1330,explaGraphs,osrcd,support,support,6,5,6,5,12,1,0.9624067189587132,0.0,0.036943674087524414,6.0,5.0,1.0
1331,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.929032860345402,0.0,0.03299999237060547,6.0,5.0,1.0
1332,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9395864059376652,0.0,0.04624629020690918,7.0,6.0,1.0
1333,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9394110252294963,0.0,0.021111011505126953,4.0,3.0,1.0
1334,explaGraphs,osrcd,counter,counter,6,6,6,6,12,1,0.9625691949152387,0.0,0.0372004508972168,6.0,6.0,1.0
1335,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9625193389145477,0.0,0.0249481201171875,5.0,4.0,1.0
1336,explaGraphs,osrcd,counter,counter,7,6,7,6,14,1,0.9388279620608797,0.0,0.0461275577545166,7.0,6.0,1.0
1337,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9477352139687577,0.0,0.034162282943725586,6.0,5.0,1.0
1338,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9553816320094791,0.0,0.01993107795715332,4.0,3.0,1.0
1339,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9615199250979071,0.0,0.02439570426940918,5.0,4.0,1.0
1340,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9446420036055034,0.0,0.04628181457519531,7.0,6.0,1.0
1341,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9716648830863143,0.0,0.04041457176208496,5.0,4.0,1.0
1342,explaGraphs,osrcd,support,support,7,6,7,6,16,1,0.949426870399397,0.0,0.057628631591796875,7.0,6.0,1.0
1343,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9396087588431694,0.0,0.028059959411621094,5.0,4.0,1.0
1344,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9567874943857333,0.0,0.0378727912902832,6.0,5.0,1.0
1345,explaGraphs,osrcd,support,support,5,5,5,5,9,1,0.9550745454066574,0.0,0.03258848190307617,5.0,5.0,1.0
1346,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9279143142723133,0.0,0.020995616912841797,4.0,3.0,1.0
1347,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9588833085764542,0.0,0.027355670928955078,5.0,4.0,1.0
1348,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9564313878590642,0.0,0.027229785919189453,5.0,4.0,1.0
1349,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9252994551879458,0.0,0.03933453559875488,6.0,5.0,1.0
1350,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9416266554315207,0.0,0.03314208984375,6.0,5.0,1.0
1351,explaGraphs,osrcd,support,support,4,4,4,4,4,1,0.9539220685811972,0.0,0.022216320037841797,4.0,4.0,1.0
1352,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9334071079158334,0.0,0.02118539810180664,4.0,3.0,1.0
1353,explaGraphs,osrcd,support,support,4,4,4,4,5,1,0.9596967069274065,0.0,0.022400617599487305,4.0,4.0,1.0
1354,explaGraphs,osrcd,counter,counter,7,6,7,6,16,1,0.9691342217809324,0.0,0.05028390884399414,7.0,6.0,1.0
1355,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9526019968726286,0.0,0.028775691986083984,5.0,4.0,1.0
1356,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9572068514285259,0.0,0.05080413818359375,6.0,5.0,1.0
1357,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9628199298559459,0.0,0.02505946159362793,5.0,4.0,1.0
1358,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9469340510513614,0.0,0.02055501937866211,4.0,3.0,1.0
1359,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9595087384349151,0.0,0.03707480430603027,6.0,5.0,1.0
1360,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9370955050755414,0.0,0.021845579147338867,4.0,3.0,1.0
1361,explaGraphs,osrcd,support,support,4,4,4,4,5,1,0.9525056318448886,0.0,0.02466869354248047,4.0,4.0,1.0
1362,explaGraphs,osrcd,support,support,5,5,5,5,8,1,0.920520585486878,0.0,0.028011560440063477,5.0,5.0,1.0
1363,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9469616123104564,0.0,0.02274036407470703,4.0,3.0,1.0
1364,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9602553742160506,0.0,0.03102898597717285,5.0,4.0,1.0
1365,explaGraphs,osrcd,counter,counter,7,6,7,6,16,1,0.9343891945238031,0.0,0.05607151985168457,7.0,6.0,1.0
1366,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9841529909096273,0.0,0.02508091926574707,5.0,4.0,1.0
1367,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9471034974770431,0.0,0.02187633514404297,4.0,3.0,1.0
1368,explaGraphs,osrcd,counter,counter,6,6,6,6,13,1,0.9616050601745765,0.0,0.040297746658325195,6.0,6.0,1.0
1369,explaGraphs,osrcd,support,support,6,5,6,5,12,1,0.9564726319651734,0.0,0.03819108009338379,6.0,5.0,1.0
1370,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9377736412663007,0.0,0.024788618087768555,5.0,4.0,1.0
1371,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9592107719489236,0.0,0.03300046920776367,6.0,5.0,1.0
1372,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9426414881704633,0.0,0.024854183197021484,5.0,4.0,1.0
1373,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9551419139533263,0.0,0.027503013610839844,5.0,4.0,1.0
1374,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9436103409563643,0.0,0.02752852439880371,5.0,4.0,1.0
1375,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9598583214266905,0.0,0.03280043601989746,6.0,5.0,1.0
1376,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9557013945424643,0.0,0.03297853469848633,6.0,5.0,1.0
1377,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9271235868769471,0.0,0.02431941032409668,5.0,4.0,1.0
1378,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9555460008287607,0.0,0.024460554122924805,5.0,4.0,1.0
1379,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9563943632495113,0.0,0.03283190727233887,6.0,5.0,1.0
1380,explaGraphs,osrcd,support,support,4,4,4,4,4,1,0.95737667946091,0.0,0.02196955680847168,4.0,4.0,1.0
1381,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9619202124112062,0.0,0.024443864822387695,5.0,4.0,1.0
1382,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9460173450003312,0.0,0.032956838607788086,6.0,5.0,1.0
1383,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9529050786852523,0.0,0.025109529495239258,5.0,4.0,1.0
1384,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9689871144834485,0.0,0.03279280662536621,6.0,5.0,1.0
1385,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9496590317075418,0.0,0.024852991104125977,5.0,4.0,1.0
1386,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9555784983953806,0.0,0.032865285873413086,6.0,5.0,1.0
1387,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9451192241717391,0.0,0.02043890953063965,4.0,3.0,1.0
1388,explaGraphs,osrcd,support,support,6,5,6,5,12,1,0.9460854736725988,0.0,0.03696632385253906,6.0,5.0,1.0
1389,explaGraphs,osrcd,support,support,8,7,8,7,18,1,0.9410568911572418,0.0,0.06504988670349121,8.0,7.0,1.0
1390,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9597914694292995,0.0,0.025298357009887695,5.0,4.0,1.0
1391,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9699068770440614,0.0,0.02450704574584961,5.0,4.0,1.0
1392,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.977633371319666,0.0,0.021590471267700195,4.0,3.0,1.0
1393,explaGraphs,osrcd,support,support,6,5,6,5,12,1,0.9545007681648209,0.0,0.03685736656188965,6.0,5.0,1.0
1394,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9495398626093832,0.0,0.02714395523071289,5.0,4.0,1.0
1395,explaGraphs,osrcd,support,support,6,5,6,5,12,1,0.9539672639819877,0.0,0.036916255950927734,6.0,5.0,1.0
1396,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9738401881543508,0.0,0.02089977264404297,4.0,3.0,1.0
1397,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9328817081668682,0.0,0.03347516059875488,6.0,5.0,1.0
1398,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9777657757347062,0.0,0.02012348175048828,4.0,3.0,1.0
1399,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9314627715894858,0.0,0.02054119110107422,4.0,3.0,1.0
1400,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9481684860389126,0.0,0.032959938049316406,6.0,5.0,1.0
1401,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9432675364497096,0.0,0.024658918380737305,5.0,4.0,1.0
1402,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9589796650853376,0.0,0.0206911563873291,4.0,3.0,1.0
1403,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9534838373274065,0.0,0.03293943405151367,6.0,5.0,1.0
1404,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.953528607498998,0.0,0.0248105525970459,5.0,4.0,1.0
1405,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9372696059084316,0.0,0.024109601974487305,5.0,4.0,1.0
1406,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9729014305259863,0.0,0.020971059799194336,4.0,3.0,1.0
1407,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9582955519653096,0.0,0.020175457000732422,4.0,3.0,1.0
1408,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9611630077216486,0.0,0.020814180374145508,4.0,3.0,1.0
1409,explaGraphs,osrcd,support,support,8,7,8,7,18,1,0.950075791555754,0.0,0.0673837661743164,8.0,7.0,1.0
1410,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9643060023830501,0.0,0.02557063102722168,5.0,4.0,1.0
1411,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9623113017830999,0.0,0.02473926544189453,5.0,4.0,1.0
1412,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9152570918830617,0.0,0.04605507850646973,7.0,6.0,1.0
1413,explaGraphs,osrcd,support,support,4,4,4,4,5,1,0.9634646372513155,0.0,0.02118539810180664,4.0,4.0,1.0
1414,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9541192147927915,0.0,0.024448633193969727,5.0,4.0,1.0
1415,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9535115541118672,0.0,0.025224924087524414,5.0,4.0,1.0
1416,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9327890274471236,0.0,0.027474641799926758,5.0,4.0,1.0
1417,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9477744774944066,0.0,0.0372767448425293,6.0,5.0,1.0
1418,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9112490767541437,0.0,0.04678630828857422,7.0,6.0,1.0
1419,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9826953137385832,0.0,0.02112555503845215,4.0,3.0,1.0
1420,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9536258528859638,0.0,0.027540922164916992,5.0,4.0,1.0
1421,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9685837370397041,0.0,0.025196313858032227,4.0,3.0,1.0
1422,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9647703283074213,0.0,0.026706933975219727,4.0,3.0,1.0
1423,explaGraphs,osrcd,support,support,5,5,5,5,9,1,0.9223766555034145,0.0,0.0382847785949707,5.0,5.0,1.0
1424,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9183731433331731,0.0,0.02112412452697754,4.0,3.0,1.0
1425,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9586015690117852,0.0,0.031925201416015625,6.0,5.0,1.0
1426,explaGraphs,osrcd,counter,counter,8,7,8,7,20,1,0.9465817952760156,0.0,0.07225966453552246,8.0,7.0,1.0
1427,explaGraphs,osrcd,counter,counter,7,6,7,6,14,1,0.9640036655327682,0.0,0.04650449752807617,7.0,6.0,1.0
1428,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9806465730596844,0.0,0.024744749069213867,5.0,4.0,1.0
1429,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9518421015723851,0.0,0.03349709510803223,6.0,5.0,1.0
1430,explaGraphs,osrcd,counter,counter,6,6,6,6,13,1,0.941846077477012,0.0,0.040784358978271484,6.0,6.0,1.0
1431,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.919663526913993,0.0,0.03311347961425781,6.0,5.0,1.0
1432,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9544653273687704,0.0,0.027353525161743164,5.0,4.0,1.0
1433,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9528485372969389,0.0,0.027492046356201172,5.0,4.0,1.0
1434,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9461834528753091,0.0,0.021089792251586914,4.0,3.0,1.0
1435,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9424347294009806,0.0,0.024540185928344727,5.0,4.0,1.0
1436,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9712202561135521,0.0,0.02745342254638672,5.0,4.0,1.0
1437,explaGraphs,osrcd,counter,counter,8,7,8,7,20,1,0.9446269912761872,0.0,0.0708916187286377,8.0,7.0,1.0
1438,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9633668464602153,0.0,0.028246164321899414,5.0,4.0,1.0
1439,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9468161056960708,0.0,0.026968955993652344,5.0,4.0,1.0
1440,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9419428821060506,0.0,0.03312349319458008,6.0,5.0,1.0
1441,explaGraphs,osrcd,counter,counter,7,6,7,6,14,1,0.9362541026378662,0.0,0.05070829391479492,7.0,6.0,1.0
1442,explaGraphs,osrcd,support,support,6,6,6,6,13,1,0.9760126920398599,0.0,0.0404200553894043,6.0,6.0,1.0
1443,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9718993033432337,0.0,0.025395870208740234,5.0,4.0,1.0
1444,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9429414437678746,0.0,0.024671554565429688,5.0,4.0,1.0
1445,explaGraphs,osrcd,support,support,7,7,7,7,17,1,0.942605134091016,0.0,0.05578422546386719,7.0,7.0,1.0
1446,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9574472502057373,0.0,0.025920391082763672,5.0,4.0,1.0
1447,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9428873365822068,0.0,0.024509191513061523,5.0,4.0,1.0
1448,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9727341882839039,0.0,0.0207369327545166,4.0,3.0,1.0
1449,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9418719915154613,0.0,0.021381139755249023,4.0,3.0,1.0
1450,explaGraphs,osrcd,support,support,6,5,6,5,12,1,0.9559714317898698,0.0,0.03686070442199707,6.0,5.0,1.0
1451,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9429140884101597,0.0,0.021678686141967773,4.0,3.0,1.0
1452,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9815287721454771,0.0,0.018944501876831055,4.0,3.0,1.0
1453,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9455356561083536,0.0,0.021250009536743164,4.0,3.0,1.0
1454,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9356604939243466,0.0,0.02395796775817871,5.0,4.0,1.0
1455,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9642692857037983,0.0,0.02429962158203125,5.0,4.0,1.0
1456,explaGraphs,osrcd,counter,counter,4,4,4,4,4,1,0.9501978579189705,0.0,0.021661043167114258,4.0,4.0,1.0
1457,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9771746504727947,0.0,0.019506216049194336,4.0,3.0,1.0
1458,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9632514866937162,0.0,0.020537137985229492,4.0,3.0,1.0
1459,explaGraphs,osrcd,support,support,5,5,5,5,9,1,0.9718291473391888,0.0,0.029324054718017578,5.0,5.0,1.0
1460,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9579397570116418,0.0,0.020760059356689453,4.0,3.0,1.0
1461,explaGraphs,osrcd,counter,counter,4,4,4,4,5,1,0.9471217240239898,0.0,0.02306389808654785,4.0,4.0,1.0
1462,explaGraphs,osrcd,counter,counter,7,6,7,6,14,1,0.9489998805693344,0.0,0.045044660568237305,7.0,6.0,1.0
1463,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9503711891559447,0.0,0.027729034423828125,5.0,4.0,1.0
1464,explaGraphs,osrcd,support,support,5,4,5,4,9,1,0.9597533246016852,0.0,0.02913498878479004,5.0,4.0,1.0
1465,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9524869474779997,0.0,0.024178266525268555,5.0,4.0,1.0
1466,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9741512355422105,0.0,0.02094292640686035,4.0,3.0,1.0
1467,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9635785983537024,0.0,0.019957304000854492,4.0,3.0,1.0
1468,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.968938675356951,0.0,0.021404504776000977,4.0,3.0,1.0
1469,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9590879822451,0.0,0.027538061141967773,5.0,4.0,1.0
1470,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9509248523806512,0.0,0.02161550521850586,4.0,3.0,1.0
1471,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9690266316697982,0.0,0.018474102020263672,4.0,3.0,1.0
1472,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9579081867857954,0.0,0.020555496215820312,4.0,3.0,1.0
1473,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9692234004736708,0.0,0.03653573989868164,6.0,5.0,1.0
1474,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9469283753236379,0.0,0.037725210189819336,6.0,5.0,1.0
1475,explaGraphs,osrcd,counter,counter,7,7,7,7,17,1,0.9332637609711979,0.0,0.0534510612487793,7.0,7.0,1.0
1476,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9678049980306507,0.0,0.02016925811767578,4.0,3.0,1.0
1477,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9456569488098511,0.0,0.03718280792236328,6.0,5.0,1.0
1478,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.969980744163855,0.0,0.03324723243713379,6.0,5.0,1.0
1479,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9662207566132321,0.0,0.02700662612915039,5.0,4.0,1.0
1480,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9615447227352316,0.0,0.020763158798217773,4.0,3.0,1.0
1481,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9757572070278199,0.0,0.01989269256591797,4.0,3.0,1.0
1482,explaGraphs,osrcd,support,support,6,6,6,6,13,1,0.9374302816400395,0.0,0.039148569107055664,6.0,6.0,1.0
1483,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9446535459649212,0.0,0.020901918411254883,4.0,3.0,1.0
1484,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9381086439025088,0.0,0.020513534545898438,4.0,3.0,1.0
1485,explaGraphs,osrcd,support,support,4,4,4,4,5,1,0.9605735410281144,0.0,0.022670507431030273,4.0,4.0,1.0
1486,explaGraphs,osrcd,counter,counter,4,4,4,4,5,1,0.9762238667249135,0.0,0.02075815200805664,4.0,4.0,1.0
1487,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.951765708623147,0.0,0.020603418350219727,4.0,3.0,1.0
1488,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9349750461364842,0.0,0.020211458206176758,4.0,3.0,1.0
1489,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9493412654597415,0.0,0.027201414108276367,5.0,4.0,1.0
1490,explaGraphs,osrcd,counter,counter,7,6,7,6,14,1,0.9333024768170743,0.0,0.04628443717956543,7.0,6.0,1.0
1491,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9725723511384349,0.0,0.02115631103515625,4.0,3.0,1.0
1492,explaGraphs,osrcd,counter,counter,7,6,7,6,16,1,0.9319044049389479,0.0,0.04963064193725586,7.0,6.0,1.0
1493,explaGraphs,osrcd,support,support,6,5,6,5,12,1,0.9649743208305612,0.0,0.036719322204589844,6.0,5.0,1.0
1494,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9629725538485101,0.0,0.027699708938598633,5.0,4.0,1.0
1495,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9658609431951044,0.0,0.023963212966918945,5.0,4.0,1.0
1496,explaGraphs,osrcd,support,support,7,6,7,6,17,1,0.9518230672289628,0.0,0.05381488800048828,7.0,6.0,1.0
1497,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9514517292466629,0.0,0.02117443084716797,4.0,3.0,1.0
1498,explaGraphs,osrcd,counter,counter,7,6,7,6,16,1,0.961711689961774,0.0,0.05178952217102051,7.0,6.0,1.0
1499,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.955372760480978,0.0,0.047892093658447266,7.0,6.0,1.0
1500,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9427348553576258,0.0,0.03773045539855957,6.0,5.0,1.0
1501,explaGraphs,osrcd,counter,counter,8,7,8,7,18,1,0.941536722392518,0.0,0.06459236145019531,8.0,7.0,1.0
1502,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9722352630853571,0.0,0.022286653518676758,4.0,3.0,1.0
1503,explaGraphs,osrcd,counter,counter,4,4,4,4,4,1,0.9581138498103136,0.0,0.022612810134887695,4.0,4.0,1.0
1504,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9697246890286674,0.0,0.026334524154663086,5.0,4.0,1.0
1505,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9829822411134336,0.0,0.02210545539855957,4.0,3.0,1.0
1506,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9458124322417184,0.0,0.022634506225585938,4.0,3.0,1.0
1507,explaGraphs,osrcd,support,support,6,6,6,6,12,1,0.9386284557636403,0.0,0.038141489028930664,6.0,6.0,1.0
1508,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.973101612840368,0.0,0.033158302307128906,6.0,5.0,1.0
1509,explaGraphs,osrcd,counter,counter,8,7,8,7,20,1,0.961359956826784,0.0,0.07611417770385742,8.0,7.0,1.0
1510,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9807631429412571,0.0,0.021451711654663086,4.0,3.0,1.0
1511,explaGraphs,osrcd,counter,counter,7,6,7,6,16,1,0.9524709769866585,0.0,0.05210399627685547,7.0,6.0,1.0
1512,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9841445990180241,0.0,0.02190375328063965,4.0,3.0,1.0
1513,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9611051264895106,0.0,0.032896995544433594,6.0,5.0,1.0
1514,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9518228886013794,0.0,0.02758002281188965,5.0,4.0,1.0
1515,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9637985034410949,0.0,0.020829200744628906,4.0,3.0,1.0
1516,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9519891448055662,0.0,0.024570226669311523,5.0,4.0,1.0
1517,explaGraphs,osrcd,counter,counter,7,6,7,6,16,1,0.950953490930465,0.0,0.05068469047546387,7.0,6.0,1.0
1518,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9723663962420673,0.0,0.021033048629760742,4.0,3.0,1.0
1519,explaGraphs,osrcd,counter,counter,6,5,6,5,13,1,0.9469089354679666,0.0,0.03879427909851074,6.0,5.0,1.0
